Epoch,Loss
1,0.3473608195781708
2,0.33973148465156555
3,0.3333870768547058
4,0.32788148522377014
5,0.32336682081222534
6,0.31936389207839966
7,0.3156687915325165
8,0.3121224641799927
9,0.3086048364639282
10,0.30517834424972534
11,0.30186206102371216
12,0.29852187633514404
13,0.29506582021713257
14,0.29158157110214233
15,0.2883434593677521
16,0.28514349460601807
17,0.2818666696548462
18,0.278584361076355
19,0.2755221128463745
20,0.2725641429424286
21,0.26967722177505493
22,0.26676446199417114
23,0.26381441950798035
24,0.26094359159469604
25,0.25818002223968506
26,0.25546330213546753
27,0.2527751922607422
28,0.2499551922082901
29,0.24728527665138245
30,0.24472565948963165
31,0.2420867681503296
32,0.2393988072872162
33,0.23681730031967163
34,0.23428881168365479
35,0.23181220889091492
36,0.22939667105674744
37,0.22689512372016907
38,0.2243611067533493
39,0.22178107500076294
40,0.2192213535308838
41,0.21671956777572632
42,0.21422845125198364
43,0.21173901855945587
44,0.2093029022216797
45,0.20693901181221008
46,0.20456412434577942
47,0.20216749608516693
48,0.19981607794761658
49,0.1975054293870926
50,0.1952211558818817
51,0.19300265610218048
52,0.1907568871974945
53,0.18853670358657837
54,0.1862850934267044
55,0.184075266122818
56,0.18188782036304474
57,0.1797427535057068
58,0.17764748632907867
59,0.1755838394165039
60,0.17356862127780914
61,0.17155273258686066
62,0.16953754425048828
63,0.1675422191619873
64,0.16557720303535461
65,0.1636180281639099
66,0.16164886951446533
67,0.15971708297729492
68,0.15785832703113556
69,0.15602895617485046
70,0.15424957871437073
71,0.1525014340877533
72,0.15078772604465485
73,0.14906218647956848
74,0.14737920463085175
75,0.14573454856872559
76,0.1441415399312973
77,0.14252394437789917
78,0.14099076390266418
79,0.13943858444690704
80,0.13790246844291687
81,0.1363561898469925
82,0.13483895361423492
83,0.13338549435138702
84,0.1319011151790619
85,0.1304609626531601
86,0.1290508508682251
87,0.12765537202358246
88,0.1262221485376358
89,0.12484379857778549
90,0.12346405535936356
91,0.12213733792304993
92,0.12086604535579681
93,0.1195516288280487
94,0.11829975247383118
95,0.11705438792705536
96,0.11584997177124023
97,0.11469767987728119
98,0.1136050671339035
99,0.11251305043697357
100,0.11141948401927948
101,0.11036742478609085
102,0.10930897295475006
103,0.10832666605710983
104,0.10733024775981903
105,0.10638734698295593
106,0.10543602705001831
107,0.10452394187450409
108,0.10360617935657501
109,0.10271276533603668
110,0.10181434452533722
111,0.10092338919639587
112,0.10004562139511108
113,0.09922138601541519
114,0.0984085202217102
115,0.09762637317180634
116,0.09691901504993439
117,0.09621264040470123
118,0.0954965278506279
119,0.09481437504291534
120,0.09415988624095917
121,0.0935099869966507
122,0.09290120005607605
123,0.09230761229991913
124,0.09168026596307755
125,0.09114056825637817
126,0.09057974815368652
127,0.09006057679653168
128,0.08952241390943527
129,0.08902466297149658
130,0.08849162608385086
131,0.08798613399267197
132,0.08747464418411255
133,0.08698338270187378
134,0.08652184903621674
135,0.08607253432273865
136,0.08562416583299637
137,0.08521171659231186
138,0.08482038974761963
139,0.08440012484788895
140,0.08399864286184311
141,0.08366627991199493
142,0.08329828083515167
143,0.0829518735408783
144,0.08261551707983017
145,0.08232691138982773
146,0.08198392391204834
147,0.08164161443710327
148,0.08133488148450851
149,0.08101820200681686
150,0.08071817457675934
151,0.08043477684259415
152,0.08012877404689789
153,0.0798453688621521
154,0.07957260310649872
155,0.07933054119348526
156,0.0790647640824318
157,0.07881001383066177
158,0.07856485247612
159,0.07829739898443222
160,0.07804864645004272
161,0.07778920233249664
162,0.0775722935795784
163,0.07735361158847809
164,0.07710900902748108
165,0.07688525319099426
166,0.07663625478744507
167,0.07642205059528351
168,0.07619268447160721
169,0.07599423825740814
170,0.07578486949205399
171,0.07557754218578339
172,0.07538840174674988
173,0.07519815862178802
174,0.07500085979700089
175,0.07481817901134491
176,0.07457920908927917
177,0.07445590198040009
178,0.07424210757017136
179,0.07405181974172592
180,0.07387813925743103
181,0.0737280398607254
182,0.07354898750782013
183,0.0733194351196289
184,0.0732017308473587
185,0.07304629683494568
186,0.07287369668483734
187,0.07267485558986664
188,0.072500079870224
189,0.07236820459365845
190,0.072178915143013
191,0.0720396339893341
192,0.07187525182962418
193,0.07169332355260849
194,0.07154660671949387
195,0.07139401137828827
196,0.07125046849250793
197,0.07105304300785065
198,0.07090921700000763
199,0.07075142115354538
200,0.07058946043252945
201,0.0704309493303299
202,0.07030780613422394
203,0.07015610486268997
204,0.06998933851718903
205,0.06989822536706924
206,0.0697251558303833
207,0.06956284493207932
208,0.06945301592350006
209,0.06927734613418579
210,0.06915727257728577
211,0.06902316957712173
212,0.0688648447394371
213,0.06875231862068176
214,0.06859948486089706
215,0.06849005818367004
216,0.0683399960398674
217,0.06823781132698059
218,0.06809474527835846
219,0.0679989755153656
220,0.06787636131048203
221,0.06775934249162674
222,0.06758790463209152
223,0.06752024590969086
224,0.06736355274915695
225,0.06726233661174774
226,0.06711537390947342
227,0.0670497938990593
228,0.0669117420911789
229,0.06681258976459503
230,0.06669602543115616
231,0.06658191978931427
232,0.06648197025060654
233,0.06639150530099869
234,0.06624876707792282
235,0.0661371648311615
236,0.06602876633405685
237,0.0659085139632225
238,0.065841443836689
239,0.06568139791488647
240,0.06560999900102615
241,0.06552641838788986
242,0.0653824582695961
243,0.06533322483301163
244,0.06521115452051163
245,0.06510505080223083
246,0.06501223146915436
247,0.06490864604711533
248,0.06480266898870468
249,0.06473919749259949
250,0.06462655961513519
251,0.06453751027584076
252,0.06447498500347137
253,0.06434549391269684
254,0.06430674344301224
255,0.0641910508275032
256,0.06410571187734604
257,0.06401138007640839
258,0.06391298770904541
259,0.063856340944767
260,0.0637631043791771
261,0.06367657333612442
262,0.0636066347360611
263,0.06352776288986206
264,0.0634562075138092
265,0.06335301697254181
266,0.06328743696212769
267,0.06320305168628693
268,0.0631035640835762
269,0.06303885579109192
270,0.0629662498831749
271,0.06286511570215225
272,0.06280305981636047
273,0.06271834671497345
274,0.06265388429164886
275,0.06259716302156448
276,0.06250093877315521
277,0.06244012713432312
278,0.062359102070331573
279,0.062285199761390686
280,0.06220807507634163
281,0.06212550401687622
282,0.062053270637989044
283,0.0619492307305336
284,0.06188370659947395
285,0.06181928515434265
286,0.0617256686091423
287,0.06169191002845764
288,0.06161981076002121
289,0.061552271246910095
290,0.061466559767723083
291,0.06137969344854355
292,0.061297230422496796
293,0.061245664954185486
294,0.06117582321166992
295,0.061121828854084015
296,0.06107015907764435
297,0.06097143143415451
298,0.060934990644454956
299,0.060879457741975784
300,0.06077239662408829
301,0.060766398906707764
302,0.09567377716302872
303,0.09075750410556793
304,0.08793787658214569
305,0.0856148898601532
306,0.08361490070819855
307,0.08135680109262466
308,0.07983192056417465
309,0.07855889201164246
310,0.07751816511154175
311,0.07588491588830948
312,0.07460501044988632
313,0.07360947132110596
314,0.07236099243164062
315,0.0714360773563385
316,0.07058975100517273
317,0.06962191313505173
318,0.06900393217802048
319,0.06813665479421616
320,0.06768756359815598
321,0.06718816608190536
