Epoch,Loss
1,0.40740883350372314
2,0.39867138862609863
3,0.3918863832950592
4,0.38672083616256714
5,0.3828866481781006
6,0.379895955324173
7,0.37728744745254517
8,0.3748006224632263
9,0.37227368354797363
10,0.3697608709335327
11,0.3672930896282196
12,0.3648877441883087
13,0.36263829469680786
14,0.3604585528373718
15,0.35842007398605347
16,0.3566902279853821
17,0.35503605008125305
18,0.3532986044883728
19,0.3514382243156433
20,0.3495481610298157
21,0.3476617634296417
22,0.34588131308555603
23,0.34420010447502136
24,0.3426479697227478
25,0.341141939163208
26,0.33956077694892883
27,0.3379793167114258
28,0.33633190393447876
29,0.3347476124763489
30,0.3332323133945465
31,0.33173704147338867
32,0.33010509610176086
33,0.3284494876861572
34,0.3268352150917053
35,0.3251943290233612
36,0.32346928119659424
37,0.32178738713264465
38,0.3200269341468811
39,0.3182600736618042
40,0.31653228402137756
41,0.314744770526886
42,0.3128591775894165
43,0.31102895736694336
44,0.309212327003479
45,0.3073755204677582
46,0.3055223226547241
47,0.303716242313385
48,0.30194732546806335
49,0.3001457452774048
50,0.2983190417289734
51,0.2965118885040283
52,0.2946901321411133
53,0.2928575277328491
54,0.29101014137268066
55,0.28910714387893677
56,0.28721335530281067
57,0.28529107570648193
58,0.28341856598854065
59,0.28145503997802734
60,0.2794787883758545
61,0.27753832936286926
62,0.27558958530426025
63,0.2736067771911621
64,0.2715337872505188
65,0.2694963812828064
66,0.2674773335456848
67,0.26542532444000244
68,0.26341909170150757
69,0.26132333278656006
70,0.2591797113418579
71,0.25705504417419434
72,0.2549097537994385
73,0.2527451515197754
74,0.2506379783153534
75,0.24846169352531433
76,0.24621883034706116
77,0.2439929097890854
78,0.24176174402236938
79,0.2395802140235901
80,0.237432062625885
81,0.23529064655303955
82,0.23318341374397278
83,0.23119303584098816
84,0.22918473184108734
85,0.22722353041172028
86,0.22528252005577087
87,0.22334255278110504
88,0.22145375609397888
89,0.21954503655433655
90,0.2176676094532013
91,0.21578791737556458
92,0.21389825642108917
93,0.21201705932617188
94,0.21011103689670563
95,0.20821429789066315
96,0.20633390545845032
97,0.2044631987810135
98,0.2026318609714508
99,0.20081914961338043
100,0.19903679192066193
101,0.19727003574371338
102,0.19543325901031494
103,0.1935860961675644
104,0.19185124337673187
105,0.19009825587272644
106,0.18837156891822815
107,0.18661734461784363
108,0.18482433259487152
109,0.1831546574831009
110,0.1814238727092743
111,0.1797684282064438
112,0.17808623611927032
113,0.17641638219356537
114,0.17482760548591614
115,0.17311221361160278
116,0.17138183116912842
117,0.16963130235671997
118,0.16795149445533752
119,0.1662454605102539
120,0.164561927318573
121,0.16291555762290955
122,0.1612379401922226
123,0.15954211354255676
124,0.15786680579185486
125,0.15625350177288055
126,0.1545983850955963
127,0.15305307507514954
128,0.15152761340141296
129,0.14998814463615417
130,0.14838463068008423
131,0.14681757986545563
132,0.14525967836380005
133,0.14370912313461304
134,0.1421632021665573
135,0.14063699543476105
136,0.13912725448608398
137,0.13758033514022827
138,0.1360849142074585
139,0.1346084326505661
140,0.13313744962215424
141,0.13171961903572083
142,0.13027861714363098
143,0.12885285913944244
144,0.12745559215545654
145,0.12602296471595764
146,0.12460372596979141
147,0.12315605580806732
148,0.12174172699451447
149,0.12036825716495514
150,0.11898546665906906
151,0.11762627959251404
152,0.11628960818052292
153,0.11498728394508362
154,0.11369596421718597
155,0.11247861385345459
156,0.11123859882354736
157,0.11004779487848282
158,0.10894984006881714
159,0.10789113491773605
160,0.10683803260326385
161,0.1058725118637085
162,0.10488598048686981
163,0.10390894114971161
164,0.10295315086841583
165,0.10196821391582489
166,0.10107158124446869
167,0.10025174915790558
168,0.0994548350572586
169,0.09864103049039841
170,0.0978943482041359
171,0.09713490307331085
172,0.0964002013206482
173,0.0956943929195404
174,0.09504177421331406
175,0.0943739116191864
176,0.09377317875623703
177,0.09318654984235764
178,0.09258228540420532
179,0.09201905876398087
180,0.09149417281150818
181,0.0909590795636177
182,0.09045310318470001
183,0.08997433632612228
184,0.08951297402381897
185,0.08907009661197662
186,0.08864366263151169
187,0.08821412920951843
188,0.08783655613660812
189,0.08747848868370056
190,0.0871032327413559
191,0.08675534278154373
192,0.08647480607032776
193,0.08608757704496384
194,0.08581431210041046
195,0.08553177863359451
196,0.08520840853452682
197,0.08491890132427216
198,0.08467553555965424
199,0.08440069109201431
200,0.08417472243309021
201,0.08389231562614441
202,0.0836285948753357
203,0.08342112600803375
204,0.08313491195440292
205,0.0829416811466217
206,0.0827278196811676
207,0.08246252685785294
208,0.08228989690542221
209,0.08205995708703995
210,0.08184445649385452
211,0.08166900277137756
212,0.08148832619190216
213,0.08127642422914505
214,0.0811205729842186
215,0.08090846240520477
216,0.08076784014701843
217,0.0805702954530716
218,0.08040567487478256
219,0.08022291958332062
220,0.08006668090820312
221,0.07992465794086456
222,0.07975991815328598
223,0.07960796356201172
224,0.0794718936085701
225,0.07930881530046463
226,0.07916762679815292
227,0.07903958112001419
228,0.07888348400592804
229,0.0787309929728508
230,0.07858578860759735
231,0.07845880091190338
232,0.07833102345466614
233,0.07818618416786194
234,0.07808399945497513
235,0.07793986052274704
236,0.07780201733112335
237,0.07766959816217422
238,0.07754604518413544
239,0.07745689898729324
240,0.07732782512903214
241,0.07719440758228302
242,0.07708168029785156
243,0.07696179300546646
244,0.07686866819858551
245,0.0767739862203598
246,0.07665494829416275
247,0.07654204964637756
248,0.07646334916353226
249,0.07635927945375443
250,0.07620479166507721
251,0.07613756507635117
252,0.07604295015335083
253,0.075888991355896
254,0.07581785321235657
255,0.07572852075099945
256,0.07560320198535919
257,0.07552598416805267
258,0.07539138942956924
259,0.07529103010892868
260,0.07521823048591614
261,0.0751257985830307
262,0.07502610981464386
263,0.07490657269954681
264,0.07480765134096146
265,0.0747431144118309
266,0.07464277744293213
267,0.0745357871055603
268,0.07445064187049866
269,0.07433962821960449
270,0.07423747330904007
271,0.07416432350873947
272,0.07405507564544678
273,0.07394598424434662
274,0.07389241456985474
275,0.0738363116979599
276,0.07371389120817184
277,0.07362470775842667
278,0.07355854660272598
279,0.07348260283470154
280,0.07340223342180252
281,0.07332369685173035
282,0.07327533513307571
283,0.07319490611553192
284,0.07313475012779236
285,0.073049396276474
286,0.0729711726307869
287,0.07289554923772812
288,0.07281827926635742
289,0.07276994735002518
290,0.07269897311925888
291,0.07261557877063751
292,0.07255509495735168
293,0.07247929275035858
294,0.07240979373455048
295,0.0723656415939331
296,0.07229500263929367
297,0.07223233580589294
298,0.0721495971083641
299,0.07206955552101135
300,0.07201433926820755
301,0.07195336371660233
302,0.09366985410451889
303,0.09070521593093872
304,0.08820044994354248
305,0.08644571900367737
306,0.08511112630367279
307,0.08356592059135437
308,0.08258357644081116
309,0.08121718466281891
310,0.08036413043737411
311,0.0793616995215416
312,0.07853369414806366
313,0.07782432436943054
314,0.07722748070955276
315,0.0764857605099678
316,0.07590794563293457
317,0.07518264651298523
318,0.07491523772478104
319,0.07453872263431549
320,0.074069082736969
321,0.07361599802970886
322,0.0733538269996643
323,0.07302777469158173
324,0.07266585528850555
325,0.07234996557235718
326,0.07215896993875504
327,0.07192006707191467
328,0.07159429043531418
329,0.07129284739494324
330,0.07108812779188156
331,0.07080088555812836
332,0.07054465264081955
333,0.07034523040056229
334,0.07014129310846329
335,0.07000509649515152
336,0.06975595653057098
337,0.06959007680416107
338,0.06939222663640976
339,0.06921716779470444
340,0.06909286230802536
341,0.06893166899681091
342,0.06877832114696503
343,0.06869560480117798
344,0.06855618208646774
345,0.06841884553432465
346,0.06837402284145355
347,0.0681777372956276
348,0.06811633706092834
349,0.06795859336853027
350,0.0678483173251152
351,0.06775255501270294
352,0.06764605641365051
353,0.06758688390254974
354,0.06753718107938766
355,0.06741734594106674
356,0.06729821860790253
357,0.06725054979324341
358,0.06719034910202026
359,0.06706786155700684
360,0.06700791418552399
361,0.0669468566775322
362,0.06684275716543198
363,0.0667671337723732
364,0.06671226769685745
365,0.06669064611196518
366,0.06660346686840057
367,0.06650306284427643
368,0.06642989069223404
369,0.06642063707113266
370,0.06628862023353577
371,0.06626702845096588
372,0.06614607572555542
373,0.06610715389251709
374,0.06606601178646088
375,0.06598284840583801
376,0.0658893883228302
377,0.0658470019698143
378,0.06582856923341751
379,0.06576276570558548
380,0.06567604094743729
381,0.06559120863676071
382,0.06559818983078003
383,0.06553523242473602
384,0.0654384195804596
385,0.06540507078170776
386,0.06531231850385666
387,0.06527657806873322
388,0.06525061279535294
389,0.06512364745140076
390,0.06508323550224304
391,0.06508179008960724
392,0.06500387191772461
393,0.06498873233795166
394,0.06489738076925278
395,0.06482413411140442
396,0.06479789316654205
397,0.06473901122808456
398,0.06469190120697021
399,0.06465696543455124
400,0.0645710676908493
401,0.06451471149921417
402,0.06446266919374466
403,0.06440814584493637
404,0.0644141212105751
405,0.064366914331913
406,0.06426160037517548
407,0.06423531472682953
408,0.06419171392917633
409,0.06412473320960999
410,0.0640907734632492
411,0.06406380236148834
412,0.06399542838335037
413,0.06396199762821198
414,0.06391247361898422
415,0.06387510150671005
416,0.06382127106189728
417,0.0637609213590622
418,0.06370632350444794
419,0.06368961930274963
420,0.06364793330430984
421,0.06361566483974457
422,0.06358520686626434
423,0.06351825594902039
424,0.06344611942768097
425,0.06340324878692627
426,0.06336516886949539
427,0.06335596740245819
428,0.06330668926239014
429,0.06322666257619858
430,0.06324998289346695
431,0.06318005174398422
432,0.063144750893116
433,0.06308341026306152
434,0.06305760145187378
435,0.0630200207233429
436,0.0629480630159378
437,0.06292556971311569
438,0.06289698928594589
439,0.062813401222229
440,0.06276433169841766
441,0.06273093074560165
442,0.06271275877952576
443,0.0626569390296936
444,0.06261935085058212
445,0.06258846074342728
446,0.06253152340650558
447,0.06248731166124344
448,0.0624532625079155
